taxonomy_id,S1,S2,S3,S4,S5,S6,S7
1562974,35,35,,207,17,17,
1082851,26,43,40,134,138,94,24
2796366,23,46,,208,35,35,14
160825,85,,,,,89,
358220,98,28,,73,76,,50
2518343,74,51,18,271,66,12,51
1842533,75,44,16,184,85,34,17
2714923,66,11,26,122,72,,33
1858609,107,71,47,304,79,256,66
2478662,48,11,,19,30,,60
2738413,52,33,,175,152,17,
2949090,36,170,71,122,67,60,20
553814,231,21,39,403,99,,26
80867,100,132,74,365,143,166,134
2743470,67,63,38,261,106,142,83
758826,41,36,,99,23,,14
80868,18,35,,91,45,12,17
434008,135,52,21,166,70,31,23
662548,97,21,37,290,141,,174
1795631,56,187,50,238,123,38,28
2762323,46,54,36,178,33,38,16
2774875,40,82,,328,39,,72
2681552,28,209,24,73,173,29,53
1034889,23,78,13,207,107,13,87
2762322,22,60,,146,72,34,84
434014,86,81,,54,55,,
282217,60,93,,335,75,,
34073,178,265,124,1100,688,85,333
436515,85,122,,52,139,47,28
2752316,66,39,44,137,69,20,43
2798804,63,13,23,254,97,99,78
2741720,27,21,,123,81,11,64
192843,131,72,68,164,98,56,38
2509614,81,43,63,245,135,50,73
2527691,74,22,,41,29,,97
81479,63,78,21,132,108,25,31
1484693,40,32,24,112,51,136,14
1842727,11,43,,222,123,20,152
1842537,130,148,44,169,226,39,85
2651974,69,45,28,235,132,19,16
795665,41,23,35,93,169,36,34
434010,35,89,,225,47,17,75
2806262,25,49,20,226,93,313,33
2184519,59,155,76,233,,,22
2565558,11,47,37,96,77,47,74
65656,44,33,18,272,93,44,53
1763535,14,26,13,299,12,10,14
2714924,148,68,42,184,75,146,68
2792224,229,,,,,,
2714925,28,39,48,111,68,27,59
1288495,93,71,103,215,106,72,27
1715720,22,44,,183,22,,15
164759,22,35,28,150,84,539,
80866,125,443,49,448,221,345,119
180282,99,44,31,461,92,,109
1920191,33,19,,,,,
179636,269,93,249,581,155,96,127
1267217,87,36,24,81,84,23,32
2109913,79,40,81,267,119,72,
2109914,70,61,22,175,601,11,91
2816950,26,36,23,296,41,13,70
1658672,19,87,39,124,30,27,14
1844971,88,47,11,141,40,11,49
1458425,49,30,17,174,43,,15
1458426,34,16,,161,78,,20
296591,34,42,16,378,80,38,26
216465,27,45,12,212,36,,11
37448,19,46,111,210,67,113,19
80880,79,115,,156,75,21,74
2877940,50,44,12,76,29,,64
2714952,29,52,50,133,467,20,13
2109915,68,377,21,137,42,50,
94132,64,91,69,476,167,88,91
364317,57,176,23,145,118,29,47
1678128,30,159,28,120,136,60,11
1678129,24,37,24,20,13,,
2116657,58,49,31,161,62,34,21
1436290,39,18,,78,22,,13
1746199,108,107,53,131,148,33,47
1697043,38,49,,43,78,89,16
1416803,117,34,13,351,80,30,88
94624,116,140,126,214,257,69,61
103855,92,124,101,401,157,92,200
463025,78,42,72,299,455,51,68
463014,73,69,35,222,29,50,37
1416806,76,62,88,336,69,97,35
463040,72,90,42,254,105,103,77
521,28,24,21,124,39,496,
123899,29,58,63,299,86,48,29
35814,26,17,23,144,45,32,11
1331258,24,26,,326,16,,
518,119,119,,,278,,168
1758194,113,93,52,469,68,42,89
2282475,78,,25,,112,,81
2756133,72,36,,197,57,100,56
1881016,16,48,,97,36,138,50
32002,194,259,70,272,265,322,164
217203,144,119,42,524,231,54,67
85698,204,389,188,1195,340,339,265
217204,55,106,29,179,46,47,13
1353891,62,74,64,472,208,109,31
1353889,21,19,,88,65,,22
511,189,205,205,218,150,326,171
2813780,14,,,33,38,14,
2488560,64,76,36,364,71,47,66
1940612,36,69,41,133,86,41,23
75697,101,201,35,211,129,174,68
2028345,59,43,39,172,71,45,22
2962065,22,29,,145,27,34,50
1007105,13,23,39,138,,40,15
1851544,52,176,37,404,168,392,27
2163011,19,42,79,185,38,87,91
2782176,14,81,55,29,91,82,46
302406,40,68,41,122,50,227,92
310575,36,38,41,145,31,37,11
643674,58,36,55,124,36,71,
206506,24,57,37,172,64,52,
90244,10,21,39,55,19,36,24
2901142,15,46,117,178,149,89,59
1707785,108,51,46,171,103,16,63
2861282,83,79,108,154,327,43,90
2852099,59,255,56,374,162,18,67
2738142,100,163,119,153,229,140,21
2970464,38,288,70,83,48,72,20
2899220,30,187,43,271,102,32,37
2769491,26,63,67,125,152,63,18
1593482,23,39,,219,93,92,30
2728020,82,217,30,290,91,302,79
2045208,62,96,195,469,69,185,78
2765360,62,68,,51,148,29,25
945844,67,221,,375,140,,27
2072590,143,53,73,533,187,51,71
321984,54,84,91,244,146,97,33
871742,45,63,21,268,98,,44
321985,42,53,32,288,65,33,34
321983,34,233,39,440,80,263,34
2728021,108,94,64,274,147,232,57
2497863,59,54,102,140,62,72,40
1236179,63,,81,53,199,,52
1938606,62,,,160,174,43,58
2861284,41,25,,139,34,20,
29581,145,118,60,317,134,46,119
55508,93,80,76,99,107,15,126
2590869,59,19,23,102,178,44,57
863372,95,54,33,271,149,53,168
964,71,79,58,406,63,21,65
92645,62,214,19,161,83,43,73
341045,48,45,39,244,142,15,21
2025949,37,40,42,42,61,62,25
80842,26,54,56,206,127,283,101
2014887,22,132,36,366,33,26,13
158899,72,88,126,93,110,86,37
279058,39,67,78,294,164,129,96
279113,28,68,54,189,102,80,124
847,123,167,220,5277,155,421,72
2058625,36,45,85,88,65,100,
401471,12,47,26,112,33,31,32
2601898,54,37,61,148,295,58,76
2807626,30,18,,67,62,16,99
2978473,144,147,58,222,179,58,53
76731,62,104,46,504,208,95,56
215580,91,86,85,253,238,56,74
376175,34,53,74,130,105,42,42
413882,19,54,18,286,89,,52
1658665,111,46,46,457,283,14,179
391953,74,251,28,348,138,22,49
2914710,47,117,22,321,244,32,64
639200,20,123,32,171,68,,44
105560,46,36,44,273,34,36,41
28068,53,45,17,440,225,,115
36863,38,66,209,196,212,156,82
392593,23,56,40,267,36,56,
946333,73,35,31,301,139,,109
2753607,37,132,52,236,177,43,56
34029,109,64,55,347,210,21,114
426114,62,22,,96,143,,43
2697032,101,35,107,314,176,48,94
1768242,33,204,58,289,70,75,81
307486,31,81,86,156,109,118,79
1296669,18,47,17,232,71,34,21
2494234,90,393,514,575,611,948,182
40545,39,604,824,427,386,939,96
2584944,33,317,532,509,435,636,52
1796652,29,5227,10404,3912,5002,15537,175
194197,184,68,55,215,78,34,32
655307,54,,,110,43,,35
2709396,26,25,44,57,22,36,
607711,73,25,23,115,82,24,18
1853278,61,160,27,120,73,16,
485,210,309,,3266,809,49,69
487,106,161,,164,68,65,448
2666100,50,142,24,64,26,13,
1470200,42,15,20,70,31,228,60
1931275,46,15,59,45,36,17,13
490,53,88,180,230,85,419,504
326522,37,120,92,81,84,180,42
486,45,95,37,242,27,44,67
495,35,27,,206,164,127,213
1815583,26,14,25,44,98,14,48
488,45,57,58,70,48,83,235
640030,22,49,21,177,31,22,140
28091,20,,,131,114,19,75
492,14,35,68,116,34,94,21
28449,17,,,10,12,48,148
493,12,55,79,59,28,40,13
539,173,79,60,212,63,298,97
2528037,30,23,,56,22,,
505,81,129,64,155,169,15,38
502,52,93,16,40,27,74,85
265175,20,,,129,79,84,22
504,11,19,,34,152,19,26
61,67,,,63,,,
1689272,38,42,261,51,58,132,94
63,22,38,73,247,66,86,
153491,80,,62,103,20,30,43
2809020,84,95,55,112,54,58,21
1282863,47,38,28,96,80,,37
252130,10,38,23,172,25,52,12
72,31,17,20,49,,34,21
2290923,25,230,59,205,101,91,21
153493,19,31,35,136,97,26,22
682798,20,33,27,176,47,59,70
1196083,16,29,30,66,17,25,31
2917790,14,23,,31,24,26,144
2059672,109,56,13,202,59,198,87
2953890,29,25,103,108,38,34,66
2202141,74,17,26,340,108,22,202
536,26,64,54,353,153,81,22
394935,192,26,,232,,,
2605945,12,235,,99,17,,17
2496266,27,237,28,99,52,28,19
519081,64,16,41,138,83,,117
332411,53,61,24,272,57,,19
1590041,32,20,21,149,18,47,17
1537400,28,57,37,115,99,39,16
2877939,79,34,82,165,114,111,53
1192162,72,37,55,145,235,,47
57480,118,96,47,270,164,59,78
400061,39,78,16,238,67,75,189
2806263,24,76,25,218,146,15,82
1225769,18,139,13,198,42,21,30
1737446,76,40,57,134,86,93,28
168471,88,155,125,397,134,106,36
2981137,68,58,34,121,28,27,
1906741,29,21,25,149,51,185,36
1938604,28,39,38,165,118,70,68
2865840,18,61,,95,28,26,42
748280,16,27,36,155,70,29,64
2027405,134,108,24,133,194,17,62
748247,98,85,45,196,72,29,24
418699,71,327,91,309,137,81,122
41977,45,228,80,227,94,78,16
2005884,66,72,31,223,81,476,23
85643,65,72,288,348,142,99,60
96773,57,182,,131,63,44,107
1134435,54,35,80,221,197,42,94
59405,35,30,,381,38,,101
2184083,25,101,102,221,57,71,
2016596,76,38,57,150,116,40,126
2815343,28,54,99,135,71,77,30
281362,197,196,85,285,289,85,220
447588,83,43,60,195,195,41,57
2654218,83,114,72,121,95,124,116
2231055,17,164,259,51,60,67,
76259,111,85,105,356,202,77,74
138118,26,132,38,233,165,54,
404405,114,41,39,417,261,13,114
2785627,58,48,49,86,62,58,17
1765049,83,241,43,171,140,25,48
146939,76,18,69,45,53,73,
76116,47,29,56,208,45,48,57
551760,46,40,68,202,153,61,37
2067960,26,29,18,143,189,,29
76115,16,24,18,180,18,21,29
2811415,22,49,44,271,113,265,112
1735038,12,,,204,48,,
1751046,26,24,47,53,25,44,68
1055487,90,21,30,92,18,42,25
359408,21,94,73,78,63,81,98
405,69,23,,140,41,,13
2588536,39,51,23,60,,372,52
2588534,35,45,,57,21,19,21
887061,29,94,,83,85,46,89
2778876,22,11,,29,17,96,93
1231,137,52,26,111,39,139,60
915,39,194,17,72,41,32,126
916,46,72,33,167,20,20,195
44577,18,24,25,183,40,44,29
1444684,23,65,24,47,94,100,50
1985873,52,63,119,274,137,121,35
171865,25,45,15,80,386,,64
2675298,12,17,,53,78,22,38
2715678,80,30,60,232,141,24,42
649841,58,83,15,127,43,31,63
748811,82,59,40,179,122,,48
157592,65,229,37,85,92,43,21
1981880,46,46,,70,48,19,35
311182,31,97,46,249,132,220,20
1842540,17,21,16,192,134,11,110
2559597,98,,35,57,66,,44
453162,12,63,40,92,32,183,58
370405,33,14,22,101,13,,73
2764705,25,73,21,94,54,34,55
1682490,16,243,21,225,88,27,22
36861,62,206,35,201,60,,20
1914471,73,50,99,242,114,66,98
2732067,44,59,22,266,115,28,22
2732487,45,76,28,195,102,20,78
2591109,100,89,155,191,200,116,35
994695,40,,,40,36,,16
994692,26,18,,43,,104,32
2220073,107,134,,82,14,20,
2835041,94,26,,52,34,75,44
2748865,38,78,82,64,,,20
1732569,26,30,141,205,30,14,52
2231053,16,23,20,30,21,28,32
959,84,143,213,399,186,369,360
453816,56,14,15,59,21,,122
960,63,23,19,117,60,15,127
2109558,16,29,,70,21,14,42
2493639,26,68,15,135,116,305,90
1915309,10,13,,74,21,10,26
160808,47,23,30,100,74,45,44
2927876,32,33,22,81,50,146,15
1689834,42,27,,25,21,19,13
920,53,,,177,,29,29
33059,23,41,34,162,38,28,
930,16,50,13,141,15,,
1921086,87,77,30,138,35,33,24
1921087,48,74,,143,76,11,37
239935,818706,36112,2173,185021,577126,2687,35210
1679444,215,192,64,179,230,25,229
2736,122,93,33,415,523,28,161
1882831,48,233,21,304,50,17,24
2824561,79,50,30,343,151,114,134
2728835,65,133,31,125,88,42,55
2711231,29,49,14,291,59,147,90
2707525,15,51,49,73,146,77,69
107709,82,97,24,365,152,25,64
1882749,69,245,32,356,103,,261
1796921,113,34,41,302,131,15,34
2576891,51,196,16,176,119,84,127
2862869,44,200,,172,72,26,74
1838286,36,100,29,198,126,,69
2866311,94,52,27,247,102,,62
395922,33,31,46,94,44,38,17
2796139,58,12,,38,12,,18
2730359,43,122,,188,64,26,43
2795386,19,,,79,16,17,
1704307,13,,12,11,,23,
2605989,296,232,85,196,73,105,124
2527978,142,474,25,174,102,35,57
2527973,89,108,19,131,62,14,39
2527976,66,27,77,271,17,13,90
2527964,52,40,34,128,78,258,107
2527971,51,15,94,99,71,37,206
122,27,27,,108,148,52,105
1636152,141,211,85,519,143,34,63
1632864,46,74,29,218,56,106,67
2527989,116,41,54,358,223,167,114
2527983,78,33,11,172,71,,69
2527995,62,55,12,159,83,308,33
2528026,54,89,26,194,47,22,35
2527994,52,44,19,126,85,183,32
2528019,38,54,13,76,40,26,51
2528007,37,32,29,94,30,192,31
119,36,62,15,121,20,,47
2527996,34,119,,280,91,178,41
2528027,30,67,,170,63,15,83
1891926,27,41,12,142,42,179,96
2795974,169,23,69,161,227,39,95
2527979,120,209,20,136,74,25,72
980254,96,37,31,165,93,200,113
1930274,86,30,16,64,33,48,41
1930277,64,28,21,68,31,16,22
2527990,12,45,12,103,41,186,36
2527968,81,86,,217,91,25,77
1930273,61,72,,164,70,12,52
2943192,55,21,16,170,53,36,44
2527984,55,61,33,154,56,125,36
1632865,42,,16,99,46,123,17
125,10,30,30,42,99,,74
2528021,47,22,13,79,52,16,24
980251,38,92,12,62,114,12,112
2528010,32,34,13,230,49,16,40
2650471,59,212,36,272,38,10,49
2528024,17,210,29,199,26,10,108
2527972,45,38,27,69,29,,
2528009,37,216,18,289,113,35,26
1930276,31,76,,115,17,13,10
1400387,25,39,14,127,24,,84
1331910,42,32,14,112,35,26,46
114,66,51,16,251,138,33,89
1630693,72,158,15,303,100,,23
1210884,44,22,,308,58,32,162
2774151,107,91,63,524,301,158,101
2598579,55,334,39,245,138,25,188
2528023,41,64,22,412,90,10,86
692036,14,36,26,138,54,24,85
1123043,11,64,,206,32,162,18
2527974,100,106,31,285,182,28,78
406548,90,78,70,466,254,23,146
1387353,48,64,12,304,88,33,116
128,40,23,,138,69,,19
466153,17,300,38,273,33,54,38
1941349,83,295,18,167,39,201,102
1940790,26,11,,128,88,44,83
1851148,55,68,75,285,87,13,69
1936003,98,128,66,203,156,55,95
2527982,76,314,36,176,108,78,31
547188,37,199,15,326,90,,124
2807512,41,25,18,362,95,18,65
174633,128,36,13,135,98,26,80
2596890,35,23,19,105,175,429,93
83559,93,40,,12,,63,
83556,30,,,16,20,30,38
813,29,,,29,319,,13
2681470,16,17,,,,130,
83561,24,29,,87,62,165,46
71667,20,,,117,38,15,49
2697043,139,105,26,180,71,32,53
1307763,67,176,17,333,101,170,47
2766701,95,72,26,105,46,43,56
1659192,306,351,,112,68,,
138851,206,339,45,636,250,144,232
162,204,104,33,269,164,446,191
158,429,709,344,3686,468,277,1008
88058,153,106,35,307,142,42,102
221027,191,116,54,242,163,469,135
69710,301,255,158,1052,385,382,692
81028,106,216,83,1008,227,113,431
2787628,85,286,109,839,974,418,296
53419,67,64,22,476,86,83,179
58231,75,89,,607,104,385,200
167,37,333,83,421,123,448,242
409322,30,104,49,182,79,58,198
2880008,357,110,71,463,92,72,307
1131703,182,84,140,215,113,74,321
1131707,155,348,79,223,101,121,276
273376,101,240,50,304,115,76,174
1129264,70,110,38,216,94,195,90
55206,167,80,89,371,216,99,321
2518645,104,30,34,72,41,188,76
154,65,320,62,430,132,50,230
46355,31,168,42,170,90,42,56
1307761,30,176,50,61,63,63,137
140,71,,,42,22,49,27
29520,72,,55,226,,,182
229155,19,,,,,,
144,15,32,,11,,11,51
62088,110,,,,,57,
139,65,30,53,27,24,53,
150829,92,100,55,511,164,165,98
2798577,68,117,61,457,133,117,98
215591,69,65,23,259,77,42,140
28182,110,127,19,142,48,31,142
28183,49,52,111,152,65,193,255
2564040,35,16,29,82,40,41,20
408139,33,24,44,81,31,44,102
1137606,39,21,24,85,35,14,32
172,21,23,12,38,37,14,14
29507,68,,,156,11,,116
1917830,15,12,195,137,52,362,51
29510,24,46,17,118,69,23,23
1287055,62,155,22,138,87,47,215
52584,47,175,29,564,132,113,176
159,50,300,40,173,109,273,233
84377,39,68,133,136,34,492,60
851,359,756,626,997,1715,1021,1383
861,156,158,144,596,295,1513,1200
859,114,129,50,437,153,642,394
2663009,123,138,43,429,296,877,387
850,49,165,39,243,434,144,143
1755100,36,73,,73,33,129,120
671211,58,79,59,212,378,807,241
856,20,235,42,207,57,93,203
849,18,53,42,110,35,70,43
1583098,23,62,30,272,151,47,121
2764326,13,33,19,216,147,120,54
285729,14,38,17,83,,,39
167642,146,172,13,300,104,158,271
188913,26,34,10,357,78,222,156
712357,41,195,44,155,100,590,158
712361,27,220,,145,62,314,98
1785996,23,,34,37,55,135,96
712368,22,18,16,143,,116,119
157688,53,64,38,106,62,27,40
109328,33,138,83,137,127,399,250
40542,28,69,,85,76,87,112
157687,30,56,168,216,126,279,111
157691,25,100,,111,41,80,136
554406,13,149,,262,36,51,174
826,81,84,81,293,101,242,181
34105,62,36,50,145,439,99,192
157692,56,220,40,293,97,76,177
187101,43,34,14,173,78,162,37
2602070,97,123,48,242,77,47,24
1617967,39,21,29,170,127,23,58
940615,38,69,19,210,86,56,131
940614,34,18,30,166,49,12,64
392734,88,386,40,352,114,204,65
870903,53,278,22,293,93,39,29
1592106,25,136,10,70,28,32,113
2763071,82,88,13,138,89,,68
2703788,36,40,44,140,108,94,35
2051959,38,94,,56,110,43,33
1002689,140,218,56,336,233,76,102
33075,89,16,15,414,160,10,84
658062,48,120,88,182,287,12,46
2763107,35,27,11,239,35,,71
2211140,30,32,,137,90,41,133
1473598,35,90,22,501,102,30,96
2818388,241,108,57,324,123,37,67
981385,27,106,16,205,22,16,29
1855912,80,51,39,265,156,17,23
2802971,74,181,53,458,234,45,114
2851959,99,134,,332,237,33,186
2821543,49,28,141,145,80,,28
638849,456,391,162,11064,936,186,716
651822,181,235,199,1167,285,109,234
1197717,158,368,116,2632,168,131,224
81412,145,66,52,301,187,31,87
81462,41,176,22,64,44,35,14
108007,37,38,,164,89,18,16
336261,54,47,41,65,33,21,49
428712,53,273,21,276,145,160,60
97477,52,22,10,218,25,,26
81468,27,,20,28,44,14,19
1508420,55,99,15,113,24,,169
1508419,54,37,110,309,41,498,108
57487,76,27,13,56,,280,54
119394,17,16,,74,,526,61
2424,47,62,17,157,,367,81
93466,20,28,14,183,63,88,211
69499,53,37,85,158,116,170,52
2984951,45,95,62,110,31,24,140
2108365,26,58,59,226,107,91,257
1184387,28,21,18,239,,,42
1330330,20,76,12,150,53,353,45
651457,13,,,117,13,30,12
1441386,51,139,13,216,14,33,15
1715989,105,40,55,53,143,34,70
42253,30,41,20,196,33,19,69
1325564,24,262,20,240,44,185,163
1936990,24,160,14,209,25,11,40
178606,58,,31,56,92,,28
180,11,17,22,113,88,,12
28262,183,34,19,235,85,97,171
2715679,26,173,10,108,64,113,143
197162,67,47,,82,120,15,93
118000,25,121,35,137,107,61,230
139438,20,95,26,326,48,53,122
248039,24,61,41,310,66,205,189
2352,11,64,16,107,19,31,53
2899133,29,418,79,312,285,2851,228
1332188,14,,,10,27,17,
2026885,29,26,,117,,,12
1408281,52,205,70,242,61,24,148
1408204,33,26,53,123,22,82,116
423605,19,24,,116,45,13,27
309805,10,27,12,100,45,362,41
228745,27,42,,79,31,16,11
2047767,36,27,,103,67,11,51
1936021,20,108,,88,30,14,37
936456,67,92,48,417,120,20,66
2847778,65,13,17,62,23,61,70
693075,65,22,,112,29,24,25
14,37,103,15,60,78,48,171
513050,20,54,44,99,101,293,56
187145,40,111,38,232,36,66,67
2355,33,36,,217,37,65,75
9606,77442,507017,22926,78811,29559,43369,41138
5518,94,37,73,235,84,47,43
56646,85,641,112,252,101,662,226
101028,45,187,80,70,111,33,188
36050,39,122,40,169,335,42,104
5507,79,149,155,186,93,103,152
5127,25,398,359,126,70,137,130
117187,30,163,107,40,58,69,142
1042133,29,67,46,85,41,57,35
280754,182,88,67,311,54,129,117
1159556,134,98,55,210,76,28,258
98403,148,54,81,164,157,158,161
2060973,131,157,490,336,163,169,99
80884,171,221,176,691,113,323,285
145971,110,348,54,420,103,134,78
78579,150,274,129,493,161,76,199
2587410,55,101,70,386,136,24,164
5141,79,160,61,407,236,414,194
318829,144,138,31,389,70,40,40
1578925,65,283,83,291,178,141,242
148305,55,67,40,397,152,275,208
40559,134,81,112,318,152,251,915
5059,200,124,,139,238,,
1220207,153,148,49,153,538,29,200
182096,65,91,39,129,88,291,209
746128,56,216,56,184,417,288,118
1069201,48,121,63,181,46,43,58
162425,45,54,23,193,74,35,151
69781,68,196,77,421,65,37,96
121627,204,142,502,305,268,170,260
122368,137,247,68,278,94,30,153
5499,114,316,45,226,111,131,135
1047171,106,222,49,307,334,256,205
4932,240,33,43,170,54,151,341
1080349,107,86,160,134,103,362,116
27291,14,26,,36,44,184,63
1071379,155,78,146,184,108,437,236
113608,73,31,37,154,457,133,186
381046,141,55,20,150,30,38,58
33169,78,73,111,53,82,,39
45286,42,34,40,86,712,324,57
45285,18,54,17,78,292,83,51
5478,91,83,25,112,31,184,72
27289,74,92,28,212,89,242,199
27288,14,64,67,90,610,19,41
42260,82,38,28,128,14,176,48
28985,33,17,,47,26,18,66
4911,17,71,19,21,72,168,32
432096,26,24,,66,41,30,129
588726,12,55,22,34,10,13,134
4950,30,13,13,162,42,317,86
4956,27,46,34,101,15,60,93
13502,107,44,58,114,58,166,25
5007,14,60,46,114,48,209,36
4909,72,46,19,243,20,15,88
1005962,58,51,67,174,50,22,70
5476,54,116,64,92,83,97,108
42374,19,217,55,126,54,44,90
273371,13,44,19,86,116,105,54
4959,49,231,54,156,110,,92
4924,20,38,42,77,139,221,111
460519,103,33,25,130,212,310,20
36035,84,30,38,95,34,55,87
4952,32,152,105,190,469,67,192
796027,21,245,155,159,174,401,34
4896,21,29,141,81,24,43,53
181762,152,201,135,229,333,286,210
181124,38,112,66,173,158,28,76
456999,64,420,63,180,37,118,86
5207,195,264,251,247,115,378,225
37769,63,135,112,101,22,57,127
27350,337,326,104,430,116,105,597
280036,71,328,56,282,90,214,64
5270,32,465,47,109,55,128,75
76775,69,187,47,159,21,211,53
6035,26,32,16,,20,,10
58839,20,,,32,,,
5665,9993,172,30,9663,73,54,93
5664,45,98,77,197,99,31,123
5660,99,58,32,83,112,243,42
5691,47,169,196,174,87,65,135
5860,173,120,73,288,176,527,221
5825,113,73,208,121,242,50,233
5821,41,195,89,118,556,239,129
5861,33,132,223,177,61,494,485
5855,102,152,74,194,109,127,204
5850,102,154,66,350,362,289,370
5858,91,159,215,378,218,672,361
5827,31,103,29,74,26,156,233
647221,40,50,34,139,82,444,167
5833,23,146,24,90,56,224,160
5854,15,43,,119,375,487,201
85471,87,158,110,206,199,224,211
208452,83,121,98,222,149,31,208
5872,43,74,78,30,16,20,93
5875,35,43,36,159,52,242,86
5866,27,92,31,171,74,,33
94643,237,232,76,498,157,241,182
5811,170,1315,293,272,89,160,317
29176,149,95,67,337,95,119,366
5807,38,69,38,107,48,14,64
35128,106,149,94,159,158,159,346
2850,21,53,42,165,45,68,123
44689,88,338,44,320,204,223,189
5741,50,44,,85,303,13,10
2953749,38,49,,111,50,,19
2953750,17,38,,196,20,90,13
2938695,17,50,31,70,24,,106
2650975,11,,,60,32,,
2810537,65,,45,,116,,
2039234,26,12,,113,15,,71
2961599,29,36,,83,14,,10
2961595,27,,,124,,,
2934340,53,,25,51,95,,147
1853682,50,16,,103,27,,
2993314,16,13,165,20,20,41,12
2884876,16,15,10,89,67,62,42
1510225,32,14,,41,,,
2866382,21,,,,,,20
413810,21,12,10,44,12,,
555573,28,36,,116,69,24,39
1873524,10,24,,,23,,
2961574,68,,,110,137,,
2610902,43,29,,64,,,47
2878391,12,15,,57,14,23,19
1586233,63,72,14,57,39,,12
2961939,38,17,,39,,,
1710540,11,,,161,106,,23
1380432,20,,,38,29,10,22
146826,18,14,16,60,27,110,
2841257,26,43,,264,69,16,51
2931977,26,52,,198,141,,85
1198301,12,23,,104,13,13,26
179637,45,,,95,65,,68
1333523,19,18,,88,,,24
2784880,14,76,,96,11,,10
2962676,18,23,,147,83,,27
1364945,14,30,16,107,26,23,33
1710539,43,21,18,70,79,,35
406552,32,27,,56,,,
1699371,28,28,,94,34,16,55
88724,30,36,,139,14,,18
69525,21,35,,24,19,,115
370324,25,,,22,,,
2675099,26,133,,112,14,15,55
62320,15,76,,32,49,,32
2816475,14,,,42,103,,
2953881,42,24,,117,57,,
1586232,23,,18,55,49,,16
1552990,54,18,,41,60,,
2963433,39,29,24,184,28,13,33
229731,59,50,18,120,79,,63
13769,39,309,11,20,19,,21
2963434,36,27,15,93,56,,43
2951804,23,30,,44,16,,
387343,30,132,21,87,55,,18
61858,12,23,,48,49,,
2872158,57,12,,69,10,,32
2904243,63,18,25,155,51,,16
2743089,32,16,23,47,62,,10
2175149,51,78,22,157,52,,
337243,24,24,,62,19,44,
2739057,36,27,,119,129,,84
2866381,37,,16,52,34,,23
2055893,28,,20,68,96,228,56
1073996,60,27,32,121,21,,28
1853690,34,51,,98,51,,41
699433,85,45,47,135,81,,94
